loaded_uid	ncbi_taxon_id	taxon_rank_level	relative_abundance
101	191303	genus	0.03506
101	207244	genus	0.0323
101	196081	genus	0.0089
101	1654	genus	0.00883
101	117563	genus	0.00825
101	713	genus	0.00784
101	416916	genus	0.00777
101	838	genus	0.00613
101	482	genus	0.00541
101	1380	genus	0.00432
101	283168	genus	0.00418
101	123375	genus	0.00374
101	46613	genus	0.00358
101	1213720	genus	0.00208
101	447020	genus	0.00169
101	1378	genus	0.00149
101	2222	genus	0.00119
101	194	genus	0.00116
101	1279384	genus	0.00021
101	39485	species	37.7296
101	853	species	12.0797
101	310297	species	10.9131
101	360807	species	7.74685
101	166486	species	7.17108
101	39491	species	5.48161
101	46506	species	3.78843
101	204516	species	3.317
101	729	species	2.09699
101	216816	species	0.77847
101	46228	species	0.70224
101	820	species	0.57858
101	28111	species	0.46533
101	39492	species	0.44276
101	33039	species	0.39109
101	1680	species	0.35084
101	40520	species	0.33431
101	301301	species	0.29317
101	751585	species	0.27672
101	487175	species	0.26583
101	46503	species	0.25247
101	28117	species	0.23692
101	457412	species	0.23155
101	88431	species	0.18769
101	371601	species	0.17893
101	116085	species	0.17194
101	39488	species	0.15787
101	35786	species	0.12703
101	487174	species	0.12642
101	821	species	0.1241
101	658081	species	0.12219
101	47678	species	0.11551
101	487173	species	0.10322
101	40518	species	0.09471
101	454154	species	0.09397
101	665950	species	0.08234
101	39486	species	0.07452
101	328814	species	0.07285
101	1304	species	0.06798
101	261299	species	0.06198
101	29466	species	0.06123
101	469610	species	0.05075
101	74426	species	0.05075
101	357276	species	0.04616
101	39777	species	0.03872
101	113107	species	0.03667
101	338188	species	0.03655
101	28116	species	0.03585
101	291644	species	0.03481
101	573	species	0.03329
101	649756	species	0.0323
101	1118061	species	0.03195
101	665951	species	0.03111
101	1318	species	0.02622
101	28037	species	0.0245
101	39496	species	0.02396
101	214856	species	0.02202
101	658089	species	0.01738
101	154288	species	0.01598
101	674529	species	0.01457
101	328813	species	0.01221
101	562	species	0.00857
101	739	species	0.00777
101	55565	species	0.00754
101	165179	species	0.00597
101	726	species	0.00569
101	68892	species	0.00454
101	818	species	0.00448
101	1382	species	0.00432
101	39778	species	0.0042
101	102148	species	0.00374
101	97477	species	0.00358
101	1302	species	0.00286
101	46124	species	0.00236
101	40519	species	0.00213
101	1689	species	0.00211
101	796942	species	0.00208
101	246787	species	0.00175
101	823	species	0.00172
101	446660	species	0.00169
101	39490	species	0.00145
101	1660	species	0.0013
101	2224	species	0.00119
101	199	species	0.00116
101	454155	species	0.00089
101	137732	species	0.00038
101	31973	species	0.00021
101	28125	species	0.00017
101	-1	species	1.35126
101	-1	genus	0.71881
102	816	genus	20.4827
102	239759	genus	13.2992
102	1730	genus	13.0083
102	239934	genus	8.66466
102	216851	genus	5.88166
102	375288	genus	5.03598
102	838	genus	4.90927
102	1678	genus	4.06076
102	283168	genus	3.38945
102	292632	genus	2.078
102	572511	genus	1.95077
102	35832	genus	1.77578
102	459786	genus	1.66481
102	135858	genus	1.30205
102	574697	genus	1.02508
102	189330	genus	0.77644
102	102106	genus	0.77568
102	33042	genus	0.54935
102	577310	genus	0.5405
102	1301	genus	0.35614
102	2172	genus	0.35253
102	561	genus	0.31794
102	244127	genus	0.15805
102	841	genus	0.12364
102	1485	genus	0.11646
102	872	genus	0.0715
102	638847	genus	0.06584
102	447020	genus	0.05416
102	61170	genus	0.03295
102	207244	genus	0.0269
102	1263	genus	0.02152
102	846	genus	0.01061
102	946234	genus	0.00882
102	724	genus	0.00793
102	52225	genus	0.00761
102	84111	genus	0.00227
102	29465	genus	0.0012
102	39491	species	9.47649
102	239935	species	8.66466
102	626932	species	6.4693
102	853	species	5.88166
102	28116	species	4.32304
102	246787	species	3.81737
102	46506	species	3.72915
102	28117	species	3.71893
102	28118	species	3.38945
102	1735	species	3.29632
102	1680	species	3.26294
102	821	species	3.13334
102	39492	species	3.05053
102	165179	species	2.70457
102	46503	species	2.66533
102	363265	species	2.20469
102	47678	species	2.08371
102	658081	species	1.92221
102	1118061	species	1.68833
102	33039	species	1.39114
102	100886	species	1.30205
102	328813	species	1.25313
102	544644	species	1.02508
102	817	species	0.97168
102	204516	species	0.90342
102	74426	species	0.77568
102	1211813	species	0.74054
102	1681	species	0.54629
102	39486	species	0.54428
102	40520	species	0.54294
102	487175	species	0.5405
102	214856	species	0.51676
102	328814	species	0.50156
102	818	species	0.40295
102	371601	species	0.36002
102	820	species	0.35661
102	2173	species	0.35253
102	410072	species	0.34718
102	39488	species	0.33304
102	1304	species	0.32545
102	328812	species	0.30791
102	1226323	species	0.3004
102	562	species	0.28473
102	291645	species	0.21262
102	116085	species	0.20217
102	216816	species	0.19899
102	88431	species	0.15513
102	35833	species	0.12224
102	674529	species	0.12047
102	1288121	species	0.09901
102	39490	species	0.07631
102	1535	species	0.07305
102	876	species	0.0715
102	638849	species	0.06584
102	39485	species	0.0658
102	329854	species	0.06454
102	301301	species	0.05445
102	446660	species	0.05416
102	28026	species	0.05083
102	658089	species	0.04901
102	360807	species	0.04627
102	665950	species	0.04405
102	61171	species	0.03295
102	823	species	0.0322
102	169435	species	0.02977
102	649756	species	0.0269
102	1318	species	0.02375
102	658087	species	0.02354
102	469610	species	0.02164
102	658086	species	0.01706
102	33038	species	0.01669
102	1265	species	0.01641
102	333367	species	0.01606
102	358743	species	0.01437
102	1522	species	0.01121
102	847	species	0.01061
102	292800	species	0.00882
102	729	species	0.00793
102	208479	species	0.00632
102	39496	species	0.00612
102	68892	species	0.00498
102	1512	species	0.00379
102	40518	species	0.00344
102	154046	species	0.00287
102	626931	species	0.00244
102	113107	species	0.00196
102	1686	species	0.00171
102	1264	species	0.00167
102	457422	species	0.00159
102	261299	species	0.00098
102	310297	species	0.00086
102	214851	species	0.0008
102	28111	species	0.00045
102	-1	species	7.41578
102	-1	genus	7.09351
103	1678	genus	68.9515
103	292632	genus	11.0966
103	561	genus	5.3446
103	816	genus	5.06393
103	1485	genus	3.13853
103	1350	genus	1.83727
103	102106	genus	0.96615
103	1301	genus	0.90374
103	84111	genus	0.75718
103	100883	genus	0.38035
103	572511	genus	0.32505
103	1578	genus	0.13567
103	40544	genus	0.10448
103	184869	genus	0.09508
103	239934	genus	0.09491
103	1279	genus	0.05462
103	196081	genus	0.02694
103	203133	genus	0.01577
103	29465	genus	0.00415
103	375288	genus	0.00285
103	1380	genus	0.00212
103	216816	species	67.1809
103	562	species	4.89526
103	817	species	4.68246
103	1105031	species	1.95813
103	1351	species	1.64212
103	1681	species	1.58879
103	74426	species	0.96615
103	1318	species	0.72534
103	1509	species	0.70138
103	665943	species	0.52228
103	154046	species	0.4766
103	820	species	0.37764
103	457422	species	0.36371
103	33039	species	0.32505
103	84112	species	0.2349
103	37734	species	0.19516
103	469614	species	0.19491
103	1685	species	0.18187
103	1547	species	0.13906
103	1596	species	0.13549
103	40545	species	0.10448
103	1304	species	0.10302
103	184870	species	0.09508
103	239935	species	0.09491
103	1311	species	0.07402
103	1280	species	0.0481
103	230143	species	0.02694
103	33012	species	0.01577
103	1282	species	0.00652
103	28111	species	0.00383
103	1502	species	0.00242
103	1382	species	0.00212
103	28037	species	0.00136
103	665950	species	0.00075
103	1598	species	0.00018
103	-1	species	11.9333
103	-1	genus	0.69844
104	816	genus	26.1883
104	841	genus	11.15
104	292632	genus	6.48022
104	1730	genus	5.48999
104	1263	genus	4.47699
104	375288	genus	4.25255
104	577309	genus	3.61579
104	239759	genus	3.56282
104	216851	genus	3.07507
104	1485	genus	1.35584
104	572511	genus	0.64272
104	397864	genus	0.62237
104	100883	genus	0.5391
104	33042	genus	0.47654
104	283168	genus	0.34088
104	459786	genus	0.32045
104	189330	genus	0.25834
104	2172	genus	0.21858
104	2753	genus	0.19438
104	61170	genus	0.12662
104	1017280	genus	0.11998
104	846	genus	0.11585
104	244127	genus	0.1075
104	35832	genus	0.10142
104	102106	genus	0.062
104	207244	genus	0.05548
104	1301	genus	0.05107
104	1357	genus	0.04856
104	561	genus	0.0369
104	830	genus	0.02877
104	872	genus	0.02488
104	946234	genus	0.01845
104	447020	genus	0.01674
104	29465	genus	0.01289
104	1678	genus	0.01158
104	644652	genus	0.00642
104	104264	genus	0.00642
104	52225	genus	0.00573
104	724	genus	0.00331
104	84111	genus	0.00277
104	574697	genus	0.00208
104	580596	genus	0.00163
104	658081	species	18.4609
104	166486	species	8.53376
104	821	species	7.91582
104	820	species	5.39851
104	28111	species	5.32772
104	387661	species	4.23874
104	47678	species	3.65916
104	40518	species	3.2676
104	853	species	3.07507
104	39492	species	2.74498
104	39485	species	2.10499
104	818	species	1.7186
104	28117	species	1.5456
104	301301	species	1.48479
104	457412	species	1.20916
104	214856	species	1.14284
104	360807	species	1.13142
104	454154	species	1.04013
104	626929	species	0.87356
104	29348	species	0.66004
104	487174	species	0.62237
104	33039	species	0.56952
104	328814	species	0.44514
104	410072	species	0.39444
104	291644	species	0.38843
104	39491	species	0.354
104	333367	species	0.34903
104	1512	species	0.3455
104	28118	species	0.34088
104	28116	species	0.32077
104	338188	species	0.30814
104	626932	species	0.28135
104	1531	species	0.23107
104	2173	species	0.21858
104	665950	species	0.20772
104	454155	species	0.20298
104	457415	species	0.19438
104	88431	species	0.15271
104	358743	species	0.15078
104	665956	species	0.14577
104	329854	species	0.1371
104	154046	species	0.13588
104	31971	species	0.12797
104	208479	species	0.12547
104	106588	species	0.11998
104	847	species	0.11585
104	39486	species	0.10562
104	457402	species	0.10239
104	658087	species	0.09951
104	246787	species	0.0954
104	658082	species	0.08813
104	116085	species	0.0821
104	457421	species	0.07513
104	328813	species	0.07396
104	1288121	species	0.07395
104	61171	species	0.06751
104	39490	species	0.0649
104	74426	species	0.062
104	39488	species	0.05791
104	1358	species	0.04856
104	39496	species	0.04832
104	1304	species	0.04613
104	658086	species	0.04021
104	357276	species	0.03852
104	562	species	0.0369
104	658657	species	0.03392
104	40520	species	0.02601
104	876	species	0.02488
104	35833	species	0.02416
104	33038	species	0.02198
104	292800	species	0.01845
104	658089	species	0.01824
104	446660	species	0.01674
104	33035	species	0.01387
104	1736	species	0.01249
104	1535	species	0.01193
104	658659	species	0.01183
104	216816	species	0.01158
104	53443	species	0.01134
104	649756	species	0.00854
104	552398	species	0.00811
104	39777	species	0.00755
104	471189	species	0.00642
104	46503	species	0.00635
104	658655	species	0.00634
104	84026	species	0.00618
104	169435	species	0.00608
104	1318	species	0.00494
104	46506	species	0.0038
104	729	species	0.00331
104	214851	species	0.00277
104	544644	species	0.00208
104	823	species	0.00204
104	501571	species	0.00163
104	626931	species	0.00146
104	371601	species	0.0013
104	469614	species	0.00084
104	457422	species	0.00061
104	1547	species	0.00056
104	1264	species	0.00023
104	-1	species	15.835
104	-1	genus	25.7721
105	816	genus	26.9145
105	1730	genus	21.8992
105	1678	genus	13.9047
105	292632	genus	5.22365
105	189330	genus	4.94658
105	375288	genus	4.43366
105	216851	genus	4.00202
105	1263	genus	3.31129
105	572511	genus	3.22098
105	39948	genus	2.51973
105	33042	genus	1.99325
105	102106	genus	1.89642
105	904	genus	1.25514
105	841	genus	0.65989
105	239934	genus	0.62112
105	1301	genus	0.55021
105	1485	genus	0.48468
105	1033	genus	0.43813
105	100883	genus	0.19392
105	244127	genus	0.11837
105	1578	genus	0.09284
105	207244	genus	0.06825
105	946234	genus	0.05594
105	133925	genus	0.02941
105	459786	genus	0.02014
105	84111	genus	0.01173
105	644652	genus	0.00943
105	39491	species	19.0447
105	820	species	11.3383
105	357276	species	9.53166
105	216816	species	6.07209
105	88431	species	4.6072
105	1681	species	4.19195
105	853	species	4.00202
105	457412	species	3.31129
105	39488	species	2.7314
105	487173	species	2.51973
105	28116	species	2.35928
105	46503	species	2.07919
105	40520	species	1.91202
105	74426	species	1.89642
105	410072	species	1.69326
105	1686	species	1.59572
105	204516	species	1.29662
105	818	species	1.15558
105	1680	species	1.13696
105	33039	species	1.03163
105	46506	species	0.8883
105	28026	species	0.82161
105	658081	species	0.70664
105	239935	species	0.62112
105	1308	species	0.48332
105	821	species	0.34478
105	39486	species	0.33938
105	116085	species	0.3
105	33038	species	0.25812
105	1531	species	0.20536
105	166486	species	0.14692
105	1512	species	0.13801
105	39490	species	0.12311
105	169435	species	0.11837
105	154046	species	0.11104
105	261299	species	0.10383
105	1582	species	0.09284
105	28025	species	0.0864
105	665950	species	0.07549
105	649756	species	0.06825
105	1304	species	0.06689
105	292800	species	0.05594
105	658086	species	0.0552
105	658089	species	0.04614
105	360807	species	0.03845
105	658082	species	0.02723
105	56946	species	0.02395
105	53443	species	0.01921
105	208479	species	0.01634
105	333367	species	0.01392
105	31971	species	0.01239
105	471189	species	0.00943
105	1547	species	0.00471
105	387661	species	0.00347
105	658085	species	0.00127
105	-1	species	10.0656
105	-1	genus	1.12484
106	838	genus	67.7168
106	816	genus	11.0937
106	1730	genus	4.46041
106	841	genus	2.27478
106	216851	genus	2.06319
106	158846	genus	1.7825
106	239759	genus	1.67778
106	1263	genus	1.34522
106	577309	genus	1.27762
106	292632	genus	0.97835
106	572511	genus	0.75646
106	375288	genus	0.72492
106	906	genus	0.63679
106	397864	genus	0.3957
106	33042	genus	0.19108
106	189330	genus	0.16865
106	102106	genus	0.1035
106	459786	genus	0.09195
106	35832	genus	0.07483
106	1301	genus	0.04079
106	447020	genus	0.04017
106	1485	genus	0.03642
106	2172	genus	0.02239
106	244127	genus	0.0205
106	561	genus	0.01714
106	33024	genus	0.01553
106	283168	genus	0.01029
106	61170	genus	0.00817
106	872	genus	0.00706
106	52225	genus	0.00667
106	239934	genus	0.00609
106	207244	genus	0.00588
106	117563	genus	0.00499
106	283	genus	0.00393
106	724	genus	0.00174
106	574697	genus	0.00045
106	165179	species	67.7168
106	204516	species	4.50624
106	39485	species	3.98697
106	310297	species	3.40681
106	853	species	2.06319
106	360807	species	1.6049
106	28117	species	1.39076
106	818	species	0.92248
106	46506	species	0.74903
106	46228	species	0.70967
106	33039	species	0.64094
106	40518	species	0.63555
106	166486	species	0.56498
106	491921	species	0.44265
106	821	species	0.44047
106	39496	species	0.41213
106	487174	species	0.3957
106	357276	species	0.31467
106	820	species	0.27126
106	907	species	0.24753
106	158847	species	0.23448
106	328814	species	0.21058
106	46503	species	0.20131
106	454154	species	0.19142
106	658081	species	0.18713
106	47678	species	0.17217
106	410072	species	0.14626
106	823	species	0.12768
106	39486	species	0.11976
106	328812	species	0.11805
106	40520	species	0.11551
106	301301	species	0.1049
106	74426	species	0.1035
106	1735	species	0.09623
106	338188	species	0.08207
106	371601	species	0.08009
106	329854	species	0.06267
106	1118061	species	0.05849
106	88431	species	0.04889
106	116085	species	0.04482
106	328813	species	0.04057
106	446660	species	0.04017
106	1304	species	0.03831
106	246787	species	0.03395
106	214856	species	0.03258
106	39490	species	0.03251
106	437897	species	0.03166
106	39488	species	0.02856
106	291644	species	0.02801
106	29361	species	0.02312
106	626940	species	0.01553
106	562	species	0.01511
106	35833	species	0.01504
106	28116	species	0.01399
106	454155	species	0.00978
106	658089	species	0.00942
106	817	species	0.00817
106	208479	species	0.00786
106	876	species	0.00706
106	239935	species	0.00609
106	649756	species	0.00588
106	2173	species	0.00573
106	1535	species	0.00544
106	665950	species	0.00527
106	1288121	species	0.00329
106	1318	species	0.00247
106	61171	species	0.00185
106	387661	species	0.00177
106	729	species	0.00174
106	291645	species	0.00124
106	658087	species	0.00115
106	658655	species	0.00078
106	552398	species	0.00055
106	544644	species	0.00045
106	28111	species	0.0004
106	39491	species	0.00025
106	-1	species	5.5955
106	-1	genus	1.93754
107	292632	genus	44.4342
107	2172	genus	14.4604
107	33042	genus	9.62054
107	1730	genus	4.50178
107	816	genus	4.13704
107	572511	genus	3.84022
107	189330	genus	2.66657
107	216851	genus	1.84392
107	239934	genus	1.62593
107	397864	genus	1.36266
107	239759	genus	0.79626
107	375288	genus	0.63763
107	1263	genus	0.57445
107	1678	genus	0.48404
107	283168	genus	0.43023
107	830	genus	0.3742
107	1301	genus	0.36422
107	841	genus	0.35051
107	207244	genus	0.25102
107	838	genus	0.24048
107	102106	genus	0.13672
107	244127	genus	0.13064
107	577309	genus	0.0574
107	52225	genus	0.0429
107	35832	genus	0.03314
107	1485	genus	0.02233
107	2173	species	14.4604
107	751585	species	7.84754
107	1735	species	5.56731
107	40520	species	2.35236
107	39488	species	2.19181
107	88431	species	2.12203
107	853	species	1.84392
107	821	species	1.70086
107	239935	species	1.62593
107	33039	species	1.48785
107	410072	species	1.45264
107	487174	species	1.36266
107	39485	species	1.15586
